Year,Country,Average_Temperature,CO2_emissions
2004,Morocco,16.72005231199668,1592.979262644321
2004,Mozambique,11.60988251134867,407.4320136451555
2004,Myanmar,18.066427844087556,1326.0060885765386
2004,Namibia,23.125731445472983,380.8945694629416
2004,Nauru,13.696346869105085,1671.3082353798059
2004,Nepal,21.045265317024416,401.5374580214482
2004,Netherlands,17.730314921874992,1938.4409162295256
2004,Netherlands Antilles,11.709936233030536,417.36195974808606
2004,New Caledonia,16.630649979188885,1289.6060011270406
2004,New Zealand,19.41826526379913,1378.567200374474
2004,Nicaragua,11.028979801186235,454.1708717916679
2004,Niger,19.805413738293094,1576.870154430323
2004,Nigeria,14.053097966927066,753.3248053996167
2004,Norfolk Island,17.407014137067907,764.7201619072066
2004,North Macedonia,14.427511155607569,689.3101522361267
2004,Northern Mariana Islands,7.095645220850932,428.7635675785546
2004,Norway,15.026298253919734,1251.0091450887471
2004,Pakistan,11.463953015186128,437.7142562691478
2004,Palau,16.225245089385563,1236.9322560644237
2004,Papua New Guinea,22.21395081581086,427.8232871371396
2004,Paraguay,13.891137568288078,1606.6889340907392
2004,Peru,15.508577714793168,416.1588638909199
2004,Philippines,18.38645989994435,817.158446186468
2004,Pitcairn Islands,17.664691780149152,392.8111537161536
2004,Poland,6.808261734813443,861.5119226904336
2004,Puerto Rico,21.09744317053105,905.5320327462575
2004,Qatar,16.787130864255605,1072.789959433811
2004,Reunion,9.648557284876755,766.907920951804
2004,Romania,12.032474866302753,652.4525900482702
2004,Russian Federation,15.294062041396678,1772.261453325778
2004,Rwanda,15.71343232788051,1224.3574388715756
2004,Saint Barthelemy,16.05559382160252,881.5653485924438
2004,Saint Kitts and Nevis,14.64877399479116,495.43350677571857
2004,Saint Lucia,15.244572308883669,489.6057182734261
2004,Saint Pierre and Miquelon,11.561723278187875,433.5264160241673
2004,Saint Vincent and the Grenadines,15.92195317099153,346.3828001689402
2004,Samoa,12.970371601247248,379.79009553671006
2004,San Marino,19.289539368685,835.2762716343989
2004,Sao Tome and Principe,9.653556479413323,985.2776933174259
2004,Saudi Arabia,14.002786713127833,402.8217191611489
2004,Senegal,15.668953614193516,678.9572619290188
2004,Serbia,13.68888067298777,423.8668212181398
2004,Seychelles,14.894919987534143,1193.9540677063071
2004,Sierra Leone,10.754657320496944,425.8761611613338
2004,Singapore,13.987255844250507,1267.6174430578978
2004,Slovakia (Slovak Republic),15.173887189443926,1158.4036335207934
2004,Slovenia,26.902501327535955,477.6162850500221
2004,Solomon Islands,16.231262510475755,1060.4219690097802
2004,Somalia,14.84546746321241,1210.8326928984832
2004,South Africa,15.67925984243179,781.187618933298
2004,South Georgia and the South Sandwich Islands,14.592394572453196,707.5332501938635
2004,Spain,14.438726378655367,653.0827421953543
2004,Sri Lanka,4.586831556251807,332.56305847570536
2004,Sudan,18.094674379263974,1019.3322033089842
2004,Suriname,10.88388178367472,718.1468378227784
2004,Svalbard & Jan Mayen Islands,11.118968116380096,932.4009404366013
2004,Swaziland,18.16923096451952,1226.0852769934727
2004,Sweden,14.172226011512928,1247.2067525652221
2004,Switzerland,18.29411149983746,1632.092352177726
2004,Syrian Arab Republic,15.015955240283128,646.7088456802175
2004,Tajikistan,13.033892103153406,1543.2352787542172
2004,Tanzania,9.452133215984604,399.20304000292174
2004,Thailand,8.421864715122812,768.2520472012076
2004,Timor-Leste,16.285054593222274,784.0900113672553
2004,Togo,10.586051827871069,764.3655842091632
2004,Tonga,15.251694110280479,2832.5918283116775
2004,Trinidad and Tobago,19.844286093031684,953.5803224538007
2004,Tunisia,13.772421591617562,1550.4300844179843
2004,Turkey,14.0096872402914,1293.057961612673
2004,Turkmenistan,16.404236845728846,1259.946140845393
2004,Turks and Caicos Islands,22.645439218279,884.3147045163819
2004,Tuvalu,16.93938779985091,426.33253679347706
2004,Uganda,20.033961693381826,830.401823349514
2004,Ukraine,18.640879571822865,825.3835086351656
2004,United Arab Emirates,16.873272272853683,420.6973661940414
2004,United Kingdom,13.127931935373478,368.74350560327537
2004,United States Minor Outlying Islands,16.653480524263422,1183.0784274893317
2004,United States Virgin Islands,12.840700718046314,757.414797355746
2004,Uruguay,16.50470239592275,824.318100275309
2004,Uzbekistan,19.247581744157213,430.2193465500608
2004,Vanuatu,13.6979984835009,769.8825017129553
2004,Venezuela,15.691065445497934,882.43397947112
2004,Wallis and Futuna,13.933593591560488,885.1187427059817
2004,Western Sahara,15.682998507964598,700.3634810258964
2004,Zimbabwe,15.031982674481034,905.1194384661617
2005,Afghanistan,19.47229762599255,809.4514536344864
2005,Albania,19.304294530800604,416.4913719672903
2005,Algeria,13.504071804856235,1608.659993137965
2005,American Samoa,20.607549710859118,868.3958510237228
2005,Andorra,8.8930015053127,418.4466928247352
2005,Angola,19.227625395199592,872.0001293032201
2005,Anguilla,11.01580994579167,433.86116450181623
2005,Antarctica (the territory South of 60 deg S),7.333063836388545,452.5497264408826
2005,Antigua and Barbuda,14.076203094170896,761.6406156094239
2005,Argentina,11.87525229459159,361.36078400572046
2005,Armenia,18.27538231098086,2509.8427188293135
2005,Aruba,16.926158668829096,1590.164512601926
2005,Australia,17.81491576007234,787.0613422992174
2005,Azerbaijan,16.2792487108826,1625.789015465492
2005,Bahamas,10.548607166947706,435.0502607656347
2005,Bahrain,16.84605723622437,393.8404037177517
2005,Bangladesh,15.596342390026031,1230.8370536092257
2005,Belarus,20.35181538743911,336.2682421181464
2005,Belgium,17.615658219871975,717.4085139610117
2005,Belize,16.53957315318806,357.8744126831892
2005,Benin,14.466439016929291,1204.2287372175276
2005,Bermuda,19.164253158478832,1173.8598870073472
2005,Bhutan,11.115874907992527,367.7283885319649
2005,Bolivia,15.53334781511344,909.026202603588
2005,Bosnia and Herzegovina,10.275294376044474,380.8544118019594
2005,Botswana,15.392802153389791,1782.638913580193
2005,Bouvet Island (Bouvetoya),16.354727782960424,361.8496316464525
2005,Brazil,18.825831947851945,931.6502851523458
2005,British Virgin Islands,13.80422842223347,1299.564426331873
2005,Brunei Darussalam,2.45909374944401,452.5834915174448
2005,Bulgaria,13.761418749153377,404.99942214767594
2005,Burkina Faso,18.22667101145727,346.5441285871524
2005,Cameroon,12.761946412141285,765.9344313062445
2005,Cape Verde,14.042378407315379,1546.8948299857207
2005,Cayman Islands,21.498205788976033,396.8250023121848
2005,Central African Republic,15.024629309111557,784.2665350620915
2005,Chile,21.0539096083394,761.7727400063777
2005,China,15.123954889805203,2492.9017078413576
2005,Cocos (Keeling) Islands,18.95519357614262,802.8300587238139
2005,Colombia,17.083357745627815,769.280426323159
2005,Comoros,16.073958165486182,369.9688269806786
2005,Congo,14.06979021986776,2590.111037758418
2005,Cook Islands,17.079003779168772,1116.0078519017652
2005,Costa Rica,6.181290272672719,820.849625550837
2005,Cote d'Ivoire,17.716231653249878,437.19439642702207
2005,Cuba,19.11278377479789,1516.4504607803142
2005,Cyprus,10.350059477164931,374.3036277574532
2005,Czech Republic,16.160196971866956,1086.94383904372
2005,Denmark,12.710532319010358,1602.548266577324
2005,Dominica,10.361849528956965,902.3762068383515
2005,Dominican Republic,13.09665617724348,723.2599605258704
2005,Ecuador,9.997261825815338,1259.7081699856867
2005,El Salvador,17.035612153701972,395.2849921558792
2005,Equatorial Guinea,15.1894007411669,1181.8069106133678
2005,Eritrea,9.337248251302844,927.6853538037269
2005,Estonia,20.27590221794279,817.3077410774345
2005,Ethiopia,18.9592920777036,809.2101444092536
2005,Falkland Islands (Malvinas),14.319057024890022,1227.5850118696608
2005,Fiji,21.42344926820304,683.3373271015362
2005,Finland,14.726631424419867,876.5808258143679
2005,France,21.49550975362775,332.8250440324364
2005,French Polynesia,18.071365527844343,797.8634891422123
2005,Gabon,18.343664844306133,867.5691810515248
2005,Gambia,14.250014711443976,1315.870704877777
2005,Georgia,15.981067618647964,1907.0667207039198
2005,Germany,19.818319481670283,848.925974865746
2005,Ghana,12.952511781697305,804.9101093270403
2005,Gibraltar,20.114181087086013,709.1829291947977
2005,Greece,15.872520518135538,448.9782279513188
2005,Greenland,11.58079861804224,807.5573472247843
2005,Guadeloupe,15.197263134740771,1155.6885063876994
2005,Guam,15.809060585725735,880.5019220749446
2005,Guatemala,18.80107494613159,364.87133321734507
2005,Guernsey,11.648957340945183,702.5205455594003
2005,Guinea,9.73805529703437,425.7892158002582
2005,Guinea-Bissau,17.654738808433184,820.6338783349918
2005,Haiti,14.022086338684014,1263.6264411023826
2005,Heard Island and McDonald Islands,13.40473607113612,660.0487002964164
2005,Holy See (Vatican City State),18.58982601542736,441.3194842476084
2005,Honduras,17.783804929356553,1197.89370997686
2005,Hong Kong,5.611527737331759,370.9686141351408
2005,Hungary,16.560459604844166,916.2011254225447
2005,Iceland,11.612446984120677,400.15455005206
2005,India,18.649079299573195,417.6448778592262
2005,Indonesia,19.505434678683002,705.0320076735666
2005,Iran,14.055832376197847,1166.8109039296392
2005,Ireland,18.707761041289878,1149.716310602883
2005,Isle of Man,16.446944011550396,461.16240451409567
2005,Israel,15.83382199789563,830.5631591500705
2005,Italy,17.55498050977995,393.3022963889612
2005,Jersey,12.532666537603435,1735.1390305394116
2005,Jordan,19.396279506155935,851.2060154984579
2005,Kazakhstan,11.836980005395256,1773.6737610809523
2005,Kenya,10.270346922409331,874.5441724863622
2005,Korea,16.25581361614831,2017.4722297730477
2005,Kuwait,17.230650149051744,470.39368543308535
2005,Kyrgyz Republic,11.909314234021819,1518.4410933337233
2005,Lao People's Democratic Republic,19.62860111912162,421.7626690633164
2005,Latvia,22.787191839331904,381.0221688288465
2005,Lebanon,16.233928320102773,1334.2014535480955
2005,Lesotho,18.216012185738066,1189.8526361821316
2005,Liberia,11.678966266837897,751.3500427514614
2005,Libyan Arab Jamahiriya,10.90908215228102,802.5969787620552
2005,Liechtenstein,6.790872043797728,456.0182899423611
2005,Luxembourg,17.849846922144856,406.05954910456023
2005,Macao,16.241746665566776,337.63515680285906
2005,Madagascar,3.662514097843612,386.7161362398522
2005,Malaysia,14.298102684928908,327.33761465635973
2005,Maldives,19.634628463042585,423.2644839762371
2005,Mali,18.442373766504637,379.759776088776
2005,Mauritania,15.209412930038798,1722.7384880503905
2005,Mauritius,14.171723479076265,1266.8467554603471
2005,Mayotte,14.214439066756334,780.6707547514055
2005,Mexico,12.901210880473645,917.5131621559274
2005,Micronesia,15.686885036868714,1157.2069461138835
2005,Moldova,16.78460511769415,384.5870476564115
2005,Monaco,20.964562820068153,445.6040491745007
2005,Mongolia,15.1932784874278,398.67019119599905
2005,Montenegro,22.57256809813679,340.8785686364906
2005,Montserrat,14.181453884491791,429.0436164676805
2005,Mozambique,18.625395005244478,874.9803137103543
2005,Myanmar,13.040524534174176,2085.4175539497187
2005,Namibia,9.112646354819846,778.336027063445
2005,Nauru,13.130673843638919,897.6899863787224
2005,Nepal,15.171787417446119,700.4291183523567
2005,Netherlands,16.4319704671848,1156.9874379987202
2005,Netherlands Antilles,17.026709883015467,1165.7881172650523
2005,New Caledonia,14.022707264828208,1134.9331633530583
2005,New Zealand,14.890688341324513,1253.576598945007
2005,Nicaragua,10.489313085117727,397.3685027375977
2005,Niger,18.150643979900924,781.1026903254924
2005,Nigeria,11.00703038638988,366.327749513339
2005,Niue,22.677778955271783,693.2419373585997
2005,Norfolk Island,20.5295548475968,412.27293546530825
2005,North Macedonia,9.75654049029616,913.4674314749993
2005,Northern Mariana Islands,10.373181087212638,799.5874077180407
2005,Norway,12.600400599294359,858.0287173817583
2005,Oman,15.821836386428018,1500.3317147664575
2005,Pakistan,11.153748944245853,1108.6864145359814
2005,Palestinian Territory,13.22284002761212,331.4870971913454
2005,Panama,17.28341344913392,1182.825102430007
2005,Papua New Guinea,7.013589322159023,770.3455362818462
2005,Paraguay,13.345448851369628,790.6657395446396
2005,Peru,17.44722814246766,1074.742986528518
2005,Philippines,13.502684108528143,442.3944209165134
2005,Pitcairn Islands,20.271932790689753,369.1479762808201
2005,Poland,20.78213282767376,420.3945134168354
2005,Portugal,10.59359843792232,355.4463942364381
2005,Puerto Rico,20.984910438434145,867.4397531381317
2005,Qatar,22.24884012934642,388.8813617236265
2005,Reunion,10.336985595005357,1147.5249962404505
2005,Romania,16.452072555858752,1190.6967691892248
2005,Russian Federation,11.45196208798468,852.7024402085184
2005,Rwanda,17.69959753472198,707.2470997699895
2005,Saint Lucia,19.05156576403728,308.73056004791124
2005,Saint Vincent and the Grenadines,16.932524235833966,2131.4496458240696
2005,Samoa,16.501396926462583,446.05687909327594
2005,San Marino,6.290982432034008,509.50120058822506
2005,Sao Tome and Principe,16.59401621444397,397.2269587163132
2005,Saudi Arabia,16.7747722548106,321.4540288568892
2005,Senegal,15.887618446273017,314.20057967309765
2005,Serbia,6.957113282048326,374.2044458223418
2005,Seychelles,14.262246330469356,404.5135774571579
2005,Sierra Leone,14.30585072915354,1323.4850524262447
2005,Singapore,17.895680482650167,364.4095455960926
2005,Slovakia (Slovak Republic),16.703687848995436,813.0406752018055
2005,Slovenia,20.462886148324568,1563.0044089866606
2005,Solomon Islands,13.136689489886738,828.4274494618057
2005,Somalia,16.100590970446728,878.9441827999533
2005,South Africa,18.96710316526888,486.1709054993553
2005,South Georgia and the South Sandwich Islands,12.854484620823127,799.7825054111711
2005,Spain,15.165972236208269,2560.1610007974673
2005,Sri Lanka,16.079443754867913,737.1808187588388
2005,Sudan,17.658369390906998,729.5054495370157
2005,Suriname,16.82088458918327,771.0402026329348
2005,Svalbard & Jan Mayen Islands,20.63603967500166,456.8742633432658
2005,Swaziland,13.585655398023166,1302.932221351524
2005,Sweden,10.359095718563589,791.5209815589137
2005,Switzerland,19.04000234803507,740.4987587582539
2005,Taiwan,20.24316094299677,486.43383575364976
2005,Tajikistan,15.508522960236652,400.33623233849954
2005,Tanzania,17.152865036693992,719.759021955085
2005,Thailand,18.597941132338033,709.8462063558073
2005,Timor-Leste,11.345619994719176,427.28726974999495
2005,Tokelau,11.352732388774573,1891.932255193929
2005,Tonga,12.224317078543685,1105.700300638384
2005,Trinidad and Tobago,15.57879329242251,675.8595155091848
2005,Turkey,14.542071394022654,762.5364251619587
2005,Turkmenistan,19.415683367892036,785.2681643511767
2005,Turks and Caicos Islands,19.448884272351226,1272.3272217420426
2005,Tuvalu,17.207251322826416,336.7709403041326
2005,Uganda,15.285811355471974,811.9201462890207
2005,United Arab Emirates,15.866893081278342,862.9060211113999
2005,United Kingdom,10.57662459445484,1523.5276595330165
2005,United States Minor Outlying Islands,19.33747529215488,362.1090097524349
2005,United States Virgin Islands,15.44416684575694,2132.519870592171
2005,United States of America,23.907810889797517,894.1657413743653
2005,Uruguay,23.334078587408683,932.4624719536963
2005,Uzbekistan,15.315283715337753,423.7856429079672
2005,Vietnam,18.865248651051544,1213.8089877423267
2005,Wallis and Futuna,18.092118563501778,724.2528752985507
2005,Western Sahara,19.58807012800947,691.948786088172
2005,Yemen,12.218813426145946,1754.2403294883177
2005,Zambia,16.745782928025505,404.4663647960734
2005,Zimbabwe,13.20668377258101,401.73215187864133
2006,Afghanistan,16.087603541375664,447.3044710226446
2006,Albania,11.46511466852022,357.1106159757158
2006,American Samoa,18.336382784181872,1291.0722899510988
2006,Andorra,9.745515542138339,1610.892712546973
2006,Angola,13.554644838593456,1190.246773557964
2006,Antarctica (the territory South of 60 deg S),10.387402585221375,1217.6627753851794
2006,Antigua and Barbuda,13.166907000593644,725.7277433884376
2006,Argentina,14.311837761854362,367.9191498769329
2006,Armenia,19.233430593104487,400.87806336695456
2006,Aruba,17.79783117435914,431.5435271775124
2006,Australia,14.135888514032818,867.8778979023973
2006,Austria,15.243555934652868,438.7402949191792
2006,Azerbaijan,13.943736135654248,1085.9856389351123
2006,Bahamas,14.885160780784437,1663.6750019440176
2006,Bangladesh,16.59594417073199,408.3227700881976
2006,Barbados,17.614644439942857,834.1461108150986
2006,Belarus,6.964650446407281,1227.1875137451475
2006,Belgium,6.809373388195542,736.3779998337166
2006,Belize,11.0676894844224,924.1652211852065
2006,Benin,11.060875482555277,748.7988708106885
2006,Bermuda,10.82189731631106,1784.6130052978683
2006,Bolivia,19.674984420637767,394.6683693710049
2006,Bosnia and Herzegovina,16.60259854517377,1804.1574560448335
2006,Botswana,12.53617526231444,451.6837887991964
2006,Brazil,15.692246519914,764.1056651223341
2006,British Virgin Islands,8.22523395740249,936.2588113767849
2006,Brunei Darussalam,20.81240032853639,433.5276051503648
2006,Cambodia,11.821164240582297,752.904088704372
2006,Canada,10.862303620907184,427.4482782849729
2006,Cape Verde,14.20127254236565,808.4446849441658
2006,Cayman Islands,15.670783644040563,1536.895339789694
2006,Central African Republic,14.694474375009513,1143.541981316136
2006,Chad,11.118561522617648,472.18410328567313
2006,Chile,17.489391877053606,818.3737583047836
2006,China,12.799793800123883,816.066319193672
2006,Christmas Island,25.16918994117306,481.9457541572551
2006,Cocos (Keeling) Islands,16.78961174687188,1273.9129637052824
2006,Colombia,18.521510533183537,838.8367347018714
2006,Comoros,13.050448256933882,328.86099241942
2006,Cook Islands,16.42320149015615,1206.7820618131386
2006,Costa Rica,11.066374439145957,823.6626722626455
2006,Cote d'Ivoire,19.109835886333936,694.4856301301083
2006,Croatia,18.908985049959895,365.18688264859935
2006,Cuba,12.58853818371839,422.8504978658793
2006,Cyprus,16.31832828857042,411.57910100617187
2006,Czech Republic,15.530294190322994,895.5606501501097
2006,Denmark,20.953612248113497,1096.0830102634131
2006,Djibouti,16.002945444839273,1182.9796956968976
2006,Dominica,11.299382818120645,349.5470745379623
2006,Dominican Republic,25.69636430342769,341.05919611659016
2006,Ecuador,8.373913090782912,1233.3362283963606
2006,Egypt,19.221701959895995,349.80313516980704
2006,El Salvador,16.061071044036083,410.81924288905554
2006,Equatorial Guinea,13.240829657778646,712.1476089648451
2006,Eritrea,18.554053069485292,768.8047759919373
2006,Estonia,18.0398722278003,1120.3350128765323
2006,Ethiopia,15.283571386759215,1294.7509406220338
2006,Falkland Islands (Malvinas),21.56350567748198,381.83993595565335
2006,Faroe Islands,13.60116351200534,331.9575763264395
2006,Fiji,13.030660301430164,392.1631931510242
2006,Finland,19.361713218574835,929.4478130432879
2006,France,14.10269475090072,341.31973901377825
2006,French Guiana,16.099580669207572,1658.8688633220659
2006,French Polynesia,21.505025129015838,1296.1113380118445
2006,Gabon,16.79827125403968,1339.9178575026558
2006,Georgia,16.769016822071606,1586.2576569995663
2006,Germany,12.328805549262276,1064.0854995373754
2006,Ghana,7.622593863798652,436.7718227216465
2006,Greece,18.751599000371275,1306.6313065061277
2006,Greenland,17.44363814295066,364.05854961982743
2006,Grenada,24.590154888958597,405.03195250362234
2006,Guadeloupe,13.672580690026448,397.1341938916603
2006,Guam,19.64252782286576,1060.1575068598631
2006,Guatemala,8.32046731515396,1253.6665112495516
2006,Guinea,16.377857429711177,808.3909244337614
2006,Guinea-Bissau,13.526866875028992,1206.457156537087
2006,Guyana,16.39625947520817,1452.4576467824625
2006,Haiti,15.778578920119879,765.7865573611385
2006,Heard Island and McDonald Islands,20.812110871108143,456.5880595088833
2006,Holy See (Vatican City State),17.541231521117414,1261.7084274278
2006,Honduras,14.81564758950162,346.44373602884247
2006,Hungary,15.875894816112393,1191.7548767002302
2006,Iceland,13.36457700089282,2586.419955511001
2006,India,15.702747629943524,462.7388928894577
2006,Indonesia,12.99247502628245,799.7555518416809
2006,Iran,16.251413156188928,1232.675115526786
2006,Iraq,16.887731284774677,1148.306961271696
2006,Ireland,12.019629739257383,956.2124026147562
2006,Isle of Man,12.462833212184371,856.9291808776829
2006,Israel,14.745161522488674,1262.8978280815832
2006,Italy,11.109571625944128,1251.8066004549971
2006,Japan,16.254461125319008,484.82336547891913
2006,Jordan,10.07950578883666,389.5633788914752
2006,Kazakhstan,10.553467146357756,423.87314743109863
2006,Kiribati,10.803606472508203,764.8314330886581
2006,Korea,16.291725713737872,1946.5582195841885
2006,Kyrgyz Republic,13.003670364439072,2444.3121438248927
2006,Lao People's Democratic Republic,17.428228179852063,778.3696265622436
2006,Latvia,14.055704119021811,942.0162095091794
2006,Lebanon,15.96226600452932,1214.8994456005985
2006,Lesotho,10.47035550253452,806.4039974307851
2006,Libyan Arab Jamahiriya,29.76092329332576,454.17243925151223
2006,Liechtenstein,19.989877296678678,766.8415758242531
2006,Lithuania,8.81441301019966,809.5053695576273
2006,Luxembourg,16.921616812139707,1856.5223230828565
2006,Macao,14.266798625277614,861.1471809213438
2006,Madagascar,13.353482451273592,774.711671883615
2006,Malawi,32.40315929839372,352.800570201625
2006,Maldives,11.58903565686744,1147.1058097072178
2006,Mali,23.751174994133653,789.3120316094822
2006,Malta,20.240453677916335,798.5868049002465
2006,Marshall Islands,17.2458672823978,876.3188931193779
2006,Mauritania,14.911456645499872,833.2386680977866
2006,Mauritius,21.13129490349584,806.7440342272057
2006,Micronesia,17.17644060241969,436.7701860365816
2006,Moldova,23.536057765868367,826.3449096741895
2006,Monaco,19.607189893164403,759.0844959065244
2006,Mongolia,11.239904039113128,387.5203797005835
2006,Montenegro,8.791963078617323,1227.6566555603536
2006,Montserrat,16.717161756329922,369.24186213535734
2006,Morocco,12.6713314382934,291.3883687454234
2006,Mozambique,21.268433138765037,756.8180526312515
2006,Myanmar,16.056927046537993,810.8421652604875
2006,Namibia,18.01516130122632,808.1902153945882
2006,Nauru,18.592952952834338,1941.321099365189
2006,Nepal,9.36559727072354,801.138522807772
2006,Netherlands Antilles,14.8147526168965,388.9473935608802
2006,New Caledonia,11.657409341166836,729.543597768697
2006,New Zealand,17.102548537439617,932.4785903992512
2006,Nicaragua,11.263113979803071,821.0594222593973
2006,Niger,15.641901166476325,1141.610263513689
2006,Nigeria,15.185511563106507,317.7327845195537
2006,Niue,7.422596494954883,374.9679655288997
2006,North Macedonia,12.615008979114725,1228.7820252210868
2006,Northern Mariana Islands,18.2662097189435,834.5909281247132
2006,Norway,16.93449931608556,284.7409892068561
2006,Oman,12.918742380816672,1733.883230295908
2006,Pakistan,10.791929164738498,837.9782658600461
2006,Palestinian Territory,12.297328011556335,1604.5056397691628
2006,Panama,13.538279173904145,778.0361238533244
2006,Papua New Guinea,25.18447141510651,390.3258712304065
2006,Paraguay,17.53680502600232,1675.8935908294102
2006,Peru,12.89021095785825,388.6377986189141
2006,Philippines,12.884362966626167,2077.3085011709077
2006,Pitcairn Islands,15.454381939552613,807.5749757950888
2006,Poland,14.827824815599289,1998.6493611001258
2006,Puerto Rico,13.714787947463055,726.5640255682588
2006,Qatar,16.186585853680896,429.57441827444006
2006,Reunion,12.370456882794652,1522.4278797704198
2006,Romania,17.303164131277946,1264.32854826585
2006,Russian Federation,16.48109128161468,930.4880391426157
2006,Rwanda,15.161726726092146,1672.0796101052415
2006,Saint Barthelemy,18.309205618141387,369.02439211047823
2006,Saint Kitts and Nevis,11.79502948454824,372.49605694163125
2006,Saint Lucia,10.440681115368434,396.3176829448147
2006,Saint Martin,22.87588054520722,317.95215128573483
2006,Saint Pierre and Miquelon,11.964824005318516,676.4071045585923
2006,Saint Vincent and the Grenadines,23.81328772394734,488.1413038217805
2006,Samoa,15.496847665117553,881.6007452619442
2006,San Marino,9.868700470639904,409.9228502653476
2006,Sao Tome and Principe,15.142657745999994,412.6711029093147
2006,Saudi Arabia,11.336470663458844,824.5366397053683
2006,Senegal,9.50892123309704,427.89545336781225
2006,Serbia,11.040150310862629,384.63300474942145
2006,Seychelles,13.507157032264256,514.4219195694214
2006,Sierra Leone,16.33484156826267,1112.9119056642896
2006,Singapore,13.21847586425584,787.880662086618
2006,Slovakia (Slovak Republic),16.62590234428214,365.46776181143093
2006,Solomon Islands,8.698156241143392,1208.7795200748658
2006,Somalia,14.962584751361923,804.8896978995743
2006,South Georgia and the South Sandwich Islands,14.898461965477638,1505.7493032961158
2006,Spain,10.33635106577953,847.0569888773182
2006,Sri Lanka,16.389442835894446,798.6402204166902
2006,Sudan,15.669405867069587,1393.0247996335806
2006,Suriname,13.82286185892353,398.9318310274113
2006,Svalbard & Jan Mayen Islands,8.019868039681242,1245.2503348685225
2006,Swaziland,14.024619818194088,469.1354727571049
2006,Sweden,2.9490509241504412,424.616924443231
2006,Switzerland,7.248740059826568,357.1056071430101
2006,Syrian Arab Republic,7.0568851727130735,312.3557660076467
2006,Taiwan,12.28086953082594,2547.4111115543815
2006,Tajikistan,19.15082858048475,661.1134342060992
2006,Tanzania,17.503819569873457,1608.7883878806015
2006,Thailand,12.408309695158016,401.6288266166207
2006,Timor-Leste,21.35975613461832,374.8576802974848
2006,Togo,18.093351464646044,1306.7829246268334
2006,Tonga,5.807570545079786,328.26567504800795
2006,Tunisia,15.714619073255548,436.5267841805988
2006,Turkey,21.906569760476984,400.04045280640634
2006,Turkmenistan,14.329936564994425,903.0100360138845
2006,Tuvalu,20.59539232816707,365.434210770036
2006,Uganda,22.17103879041749,410.2820099872789
2006,Ukraine,18.93023708628854,245.5107932964503
2006,United Arab Emirates,14.421065441647684,576.5708920761692
2006,United States Minor Outlying Islands,17.320966337353163,786.0421143671272
2006,United States Virgin Islands,11.084689314941754,846.5602896404773
2006,Uruguay,13.838490690318682,360.9210582547272
2006,Uzbekistan,15.557272269069816,799.9182962426516
2006,Vanuatu,16.876339292396295,1302.076445830261
2006,Venezuela,15.4621810995999,670.4430063958835
2006,Vietnam,17.130408352297202,757.6366364840198
2006,Wallis and Futuna,12.683951329434493,1258.9271005606477
2006,Western Sahara,13.070627411852923,398.00005862038114
2006,Yemen,9.668043476248616,334.5807848778849
2006,Zambia,15.855650899791003,1257.1433267881662
2006,Zimbabwe,16.82341131252916,434.3645299852682
2007,Afghanistan,13.790530864740116,407.4996872469084
2007,Albania,13.592889894725824,322.5071847427027
2007,Algeria,5.783653291407317,452.70457340387577
2007,American Samoa,14.948605668972498,1465.5438067414511
2007,Andorra,19.760255615805836,1633.930972118663
2007,Angola,17.90949349955412,1234.5782072851953
2007,Anguilla,13.668569512882256,1146.8706586239257
2007,Antarctica (the territory South of 60 deg S),16.71059699173333,1298.239178153362
2007,Antigua and Barbuda,17.410384573280997,1742.4643831190472
2007,Argentina,13.053471808518609,864.8380365608605
2007,Armenia,7.834441963540828,860.4010924358563
2007,Australia,17.06199657576899,1445.9552594131146
2007,Austria,13.469570686436253,1827.4707415399978
2007,Azerbaijan,16.141099617458348,741.8900600582185
2007,Bahamas,13.795935730527109,749.633130398276
2007,Bahrain,19.028961229186628,1238.3557288158718
2007,Bangladesh,13.925190106311309,882.3961023800235
2007,Barbados,15.348809706140472,1194.9940049277238
2007,Belarus,5.274204166254769,964.1339868508987
2007,Belgium,15.772060327953152,430.8278483046868
2007,Belize,14.298144164051989,425.1067696943331
2007,Benin,16.86185460116072,445.75644061983667
2007,Bolivia,5.213663412586278,424.8247071824826
2007,Botswana,20.77277053960611,430.06768353861264
2007,British Indian Ocean Territory (Chagos Archipelago),12.260360610469538,424.96193416711463
2007,British Virgin Islands,14.843107745123094,1398.656144704122
2007,Brunei Darussalam,15.97877598555193,344.9222809957264
2007,Bulgaria,15.890503743480881,937.6508256984141
2007,Burkina Faso,14.9993541528413,312.5923563749485
2007,Burundi,17.056711589703777,354.16285440350254
2007,Cambodia,17.45345224260991,1561.9988408032718
2007,Cameroon,16.913663405469585,1789.1821645343937
2007,Canada,13.80238080947391,947.59211093898
2007,Cape Verde,3.5221418561328264,381.2335572417684
2007,Cayman Islands,24.200450586899297,1245.815015652564
2007,Central African Republic,19.190694932621607,390.94468990035017
2007,Chad,18.31524272690856,1275.444316990269
2007,Chile,18.78386921901968,399.93021746258
2007,China,20.062949761973098,474.70912642550786
2007,Colombia,14.07033763006999,748.5201476148014
2007,Comoros,13.532766120011866,1264.6064378945243
2007,Congo,13.196117002983208,1217.5918476966049
2007,Cook Islands,15.196805957234583,1240.9207027383236
2007,Costa Rica,18.454544548580657,823.8879648307
